"l","m","n","a","omega1"
3,3,0,0.5,"0.28299910097106042352734214382712311680357570240153119583147352157326 + 0.00774553875797660079874350802274239199426888774693268657157099926395i"
3,3,0,0.55,"0.29944513269652822341182296637679618802072526715578410181247787674983 + 0.00596475429468475655960138468420811817496903576694058380352474121729i"
3,3,0,0.6,"0.3145947346505689943787884958133284322039232269599083296308322519426 + 0.00295604218092613944007153869522522187024021493549970476931800484176i"
3,3,0,0.65,"0.32659262060067728016066576796236357541224905159292263730647761376964 - 0.00203636852477608450947436279203919904122720529626873634004273438334i"
3,3,0,0.7,"0.33182772722463546044389964529733773278346944449652612217586907553311 - 0.010345242627830017172136471698508378033876752983683606901748644456i"
3,3,0,0.75,"0.32286231574199959181109740577625097036384844611351734784273226027502 - 0.02448591078403745883203764029004421973659958676460725200584912308274i"
3,3,0,0.8,"0.28299561100956793002822382497609731108805916015980787741243612011941 - 0.04967482656345146237918654020977193463500202624810373053118665728415i"
3,3,0,0.85,"0.1693971100090422624841476763132597183008588878601498504465777874248 - 0.09834155512595649901194010465525133388300298221678461978356636022092i"
3,3,0,0.9,"-0.15491740211426781500158254033725305268027168650677949284363263438243 - 0.20761643897618015226414360502737974014341631325695975581808737448252i"
3,3,0,0.91,"-0.2791286178346054775966665400311710875914381831273566390921675972385 - 0.2456111270679409132102178661609227945576020820488076659557395395467i"
3,3,0,0.92,"-0.4410383226487383095350637030003356895112409877289571262427126823843 - 0.293536704491994903844093527773502080428222442438172143140479583838i"
3,3,0,0.93,"-0.6567534577096508664971518419232730384774038197530717528653513217074 - 0.3554266605427407527648688632500493006603657204515432402339703833872i"
3,3,0,0.94,"-0.9524942475971918039657672618923079289004286617623635360981448598084 - 0.4378003456808672787763438702545724048056082264698990790273363413147i"
3,3,0,0.95,"-1.373900167155965152437637883633917101689059405663775612008844128297 - 0.55194090230642773896603580886954247367069272008588343029032176474i"
3,3,0,0.96,"-2.008009355942735737310575486828095993620492056923184249733371615224 - 0.719284324371194963878201168923740523500984072222919460936258239494i"
3,3,0,0.97,"-3.044412318503351581592745637864182298987369148008084704266197160265 - 0.986467804455628878722880614406829984444000259801781463011767480822i"
3,3,0,0.98,"-4.99510377613965758364349673752533509335021495321746947742009160192 - 1.47977348435847239081216926454666881108160346550606130346774102052i"
3,3,0,0.99,"-9.98219535380240164143720287430213921387347767537926030084319459072 - 2.72746060669787029580348860935955112965916869926079541635779299605i"
4,-4,0,0.05,"0.164407877644815059369688749550710900112351589533990943222165482284478 + 0.007794006977996506469838098167501581730894383975459640313866900581743i"
4,-4,0,0.1,"0.151236593724295953632695964857802263916654808387610328557032517928807 + 0.007510723740698090747798471811088693005249460862076813199046612858079i"
4,-4,0,0.15,"0.138782611973141525418570492164156735276761680284832230209431072037908 + 0.007248485631231235159582650785009431015856474447207899163014351101191i"
4,-4,0,0.2,"0.127003346519432840347451213210332083972797465397928121481385221691694 + 0.007008387826964446078767469792591691630907902362233347699882032160461i"
4,-4,0,0.25,"0.115858547363377554360643561869157709200105873707301097973522000180783 + 0.006790419864901334350990705931836668710089978775301057451317713786263i"
4,-4,0,0.3,"0.105310417542080133366105999916820232226389308131803431686746746676888 + 0.00659375996929320433400902674053899484872535260132156458050669648856i"
4,-4,0,0.35,"0.095323556976752048120411612934757308045761347596557169633069792703199 + 0.006416980136599193872496677885964075214317078269638244533083796559121i"
4,-4,0,0.4,"0.085864771141421609867353867753110927305359708040505461082952439285553 + 0.006258181899061946976118311166350600059133925027326245426851547246364i"
4,-4,0,0.45,"0.07690275190153253046589449288420859125311748145807935385149648620887 + 0.006115072748122615980996510332104617990588898814641609381724360961404i"
4,-4,0,0.5,"0.068407605920852847161454555867455774639348751043950769290680128132196 + 0.005984983364674104248666296106594713552355734287798294327069073095663i"
4,-4,0,0.55,"0.060350162730687688435527341890338884756923036346694020199165108123353 + 0.005864813298756774849080871734679733855190316355678330409165434301398i"
4,-4,0,0.6,"0.052700922020673851083229629363796632334874413656809897172042824034594 + 0.005750872735276940507173768369838102211939660829625033740349027229911i"
4,-4,0,0.65,"0.045428359852525265543904635360883720771929602266039548173797262675164 + 0.005638550125116405199321151163542992284441198776900474926771513599205i"
4,-4,0,0.7,"0.038496014308825341429108748903071008167406520220428301857324214554419 + 0.005521654350712762564164670470857586762307318798315864955058699477175i"
4,-4,0,0.75,"0.031857064071463575620585928750049413635611736005265404641659184307374 + 0.005391085494182827282241900903191816253793248664778711568306707911014i"
4,-4,0,0.8,"0.025443234475296973081119979753113678161018621807871687903583146185214 + 0.005231957757067269386614147853572508093396658161254514268791330071301i"
4,-4,0,0.85,"0.01913902401101660106582462348469214675582732493414906708154692783961 + 0.005016589821803271287275891068423065148169834896469108626728907523005i"
4,-4,0,0.9,"0.012709317979603795456477031730472369847043710268817269807424337810859 + 0.004683755169991115687033884439254958287315822367749428536085861210199i"
4,-4,0,0.91,"0.011367314332545160323563329928468874613076995380308855117359531090726 + 0.004591768529135969274827377873174271383182164299089725390721566652221i"
4,-4,0,0.92,"0.009990520984576872217192485923063218757120478267149486901755698524135 + 0.00448665235183341994765766148204785138184796976885242623922441156361i"
4,-4,0,0.93,"0.008567516802496220657594486351773545342335560288839294851739668708417 + 0.00436498179324998518017459925290749618962781189078168365726065225753i"
4,-4,0,0.94,"0.00708254009293076409401055740805167217917364300286763921110480914271 + 0.004221913808777064244517099999246723546212295774042427551568677961534i"
4,-4,0,0.95,"0.005512846846731716569667217607721071389105034600295403157168873400654 + 0.004050266484729015145166877142530393993592969665022970329534177937624i"
4,-4,0,0.96,"0.003823557040560082522734273680605925798309873245145873566171124549883 + 0.003838678853395213230864803766102399750638601236872744757017151700927i"
4,-4,0,0.97,"0.001956222305926206342782646177914865201681204216751375929329209019313 + 0.003567420296740133952411528546478366100640737919931716199434237634754i"
4,-4,0,0.98,"-0.000202081507188595981408009622052016039523973418454721530917031389302 + 0.003196731939558318284404338725913936212766202450431588099587449571587i"
4,-4,0,0.99,"-0.00293863440047085128338914926385365086890158609199160956326632600536 + 0.0026201272911685653692454858708467253592838234600640030854792070426i"
4,-3,0,0.05,"0.167915544410963487020713651451622006798178601042270353309145245708401 + 0.007883462401074508639604806466672947594884327177226117173294811169158i"
4,-3,0,0.1,"0.158095724824579484071349208646924033962180469084751535577028645134653 + 0.007713098981078598286088319496148315792226981757858018892516233747408i"
4,-3,0,0.15,"0.148828445994126618290258766734602701823709487537924328356888928326145 + 0.007586617670867455855501110012525379501311713388465603230099201086877i"
4,-3,0,0.2,"0.140063935596630844497892104299649092313223848276646633437223845432313 + 0.007504800911042957742016484008478021328032207393715691397908496092275i"
4,-3,0,0.25,"0.131755108858130216677747529621528768078523827101702677620906574846565 + 0.007467446892530163414844746931069644744200670571979710534127455472458i"
4,-3,0,0.3,"0.123856845829578153064167025945335891872628958933953289605379207966772 + 0.007473489513484743378454614106299574571678940466805505170602627806578i"
4,-3,0,0.35,"0.116325182156388122054642404699460647381067567223129995882000066717135 + 0.007521031513579448230832989646307533916926559361244490608380265209017i"
4,-3,0,0.4,"0.109116370126442868362700914371324830961282335710272032145026813579268 + 0.007607294944494516229734196571551936397373264655740667121141159554833i"
4,-3,0,0.45,"0.102185734079318003162075304035473537556111156707603033120823641289403 + 0.007728481416855087945951264852627110915444258805655796940446775123866i"
4,-3,0,0.5,"0.095486193122726038596458993444500632262696140298252808761388593789232 + 0.007879519578506747889933732908030397468794711042460308125649568625678i"
4,-3,0,0.55,"0.08896623540994362712986407599718658161080744096809640565640170161763 + 0.008053654045339595187645067586647859659116294772516630647732643915394i"
4,-3,0,0.6,"0.082566962796290971815049765932086751768089773505770382012306900898216 + 0.008241788667205253382615414351849992997010712732194231392498735101289i"
4,-3,0,0.65,"0.076217494745079571631696831355263208488628432245921924812426721551285 + 0.008431415542754266346913226866538303491561449355762560166260561457978i"
4,-3,0,0.7,"0.069827311278896051940559081722284432973085173878046685288634075118182 + 0.008604785172407675379693039721359309015887656839677006413064995888753i"
4,-3,0,0.75,"0.063272444848117593677210002968374993257926104165697887529377879388993 + 0.008735552644003575278842104248429730528921636829776429631646722931473i"
4,-3,0,0.8,"0.056368003005180648471725914454012355427276254430773599506965494181246 + 0.008781997397881821399677192230256855573849384362780059387633306537272i"
4,-3,0,0.85,"0.048805691993439359625463330918218791212027155738673233457076519207085 + 0.008671277070287654057750704708681216749121315359949334700306954601511i"
4,-3,0,0.9,"0.039980150666369057247602862909835892037141255176163988473654094422233 + 0.008254274748442758103886873310222434223041327260712977154301439351757i"
4,-3,0,0.91,"0.03796066919445389704869602611634161788233982979115433270036494464802 + 0.0081079620246548495402102362161279608604970736484677657447769706154i"
4,-3,0,0.92,"0.03581658077940803295615738342188845034896411071712860923311129067952 + 0.00793026173252099582099412920124633230726350873305152712316458746902i"
4,-3,0,0.93,"0.03351975546633972962783627022950475033094818692707954116530261609132 + 0.00771364605901184934539678037491680477514467991180021105066473491749i"
4,-3,0,0.94,"0.03103133452517812589769579544490691531424347931705371967926464362874 + 0.00744755607642044509240149407768049643372521926417658454472636108621i"
4,-3,0,0.95,"0.02829504299174896778749280984219997747415897142047934752062565646337 + 0.00711643779679243344147643734180137216863009116848598554573696027343i"
4,-3,0,0.96,"0.02522399513435826286743522567104779054255063103476217544458149684829 + 0.00669581379385999743368263198438833420795122295918034073175379883859i"
4,-3,0,0.97,"0.02167106481887409283945171704174559877391530441720808421826859215353 + 0.00614333285148993880117512672423676474120475447324045040531783886514i"
4,-3,0,0.98,"0.01734773779638636605482578887647250152412926246395878440210672016339 + 0.00537387443169652423768351402830532429337332224852147939827254094226i"
4,-3,0,0.99,"0.0115051874867233739455709230987748649008402162889285832261827969562 + 0.0041600075919684071668845236231670020911464777183555619850204542493i"
4,-2,0,0.05,"0.171447238417740648285493880786669411554525521750853583146290298522213 + 0.00796944174803271642702293443819026026703919540072051945866835218574i"
4,-2,0,0.1,"0.165062362371992015328180383958327600454140710185190322347834401229791 + 0.007901939527667685124298350997893178127298135267495545164314535584919i"
4,-2,0,0.15,"0.159138612633667818730803588414659607121381756933957675321793944452664 + 0.007895633684292289070617759298054731641754882905404075689034949363727i"
4,-2,0,0.2,"0.153629442145897873362145475085444740723822491307434525694321459683072 + 0.007952703208756511667249910738318543843138110241905335228816865838237i"
4,-2,0,0.25,"0.148488548893438707110852902186371648657305528110350410732059852751069 + 0.008075099820986430061942762729831608776637860450682067712505037494665i"
4,-2,0,0.3,"0.143668711632903896559139483256208857968924336156417012472362591469625 + 0.008264490926297739601991695402468989910188496039293581718351765805768i"
4,-2,0,0.35,"0.139120373963074237724165547855462329643294300599027894942301112906047 + 0.00852211777762184180131452516981177135676831191738434371727599783335i"
4,-2,0,0.4,"0.134789860118028706305148707782281646939744942209859139083375837518024 + 0.008848541521253519942434654088782757745031817944239638195902243958359i"
4,-2,0,0.45,"0.130617040412505283787009901470869838708603862768172538632983293661992 + 0.009243228348772560640802456177714411634195720182511297060293719993511i"
4,-2,0,0.5,"0.126532156498738332164494867753643153433023742373388628320028944748843 + 0.009703890626133904904739052288960607787999253926043316525000640317561i"
4,-2,0,0.55,"0.122451328534701014719209340750542435338767253700973916195576212366944 + 0.010225441784860973047725422575355852623488136366685136172189726230303i"
4,-2,0,0.6,"0.118269919133193656195705205627665689099806865990138849981341904441269 + 0.010798314711260703067568696375170469856439477549714975361628207760285i"
4,-2,0,0.65,"0.113852246077768961564064921929681070738193518930657453970607158522266 + 0.011405682680208665819493187383288183473321772259812742150956487652343i"
4,-2,0,0.7,"0.109014687592987401383904696835063090724230070201372967296444245501949 + 0.012018678657838422229683402553062263531575341548030209860872691950149i"
4,-2,0,0.75,"0.103495850776525379342444944688299003575721349065743970046631797853801 + 0.012587683253225612728673942870569700293196799932081671678149513434331i"
4,-2,0,0.8,"0.096898604461026274274058650910092912079368230387679062645306028508696 + 0.013025064581041206313246853252841749448137752128437809758840190056634i"
4,-2,0,0.85,"0.088561271466528418042583297592948326537083078567832873811139843595183 + 0.013166409510244448081785328727064692304378911611098156737597019695115i"
4,-2,0,0.9,"0.07720634765205789632011541199595252144614071265715080049692754776836 + 0.01266399294254899580691262455726991411263942817878503528151485880485i"
4,-2,0,0.91,"0.07436021275480052592074106537997098760045165127420480196499811073298 + 0.01242526059346606412429289656511522775288155901964357088062080461872i"
4,-2,0,0.92,"0.07124096257667164052179318937341122967154811085638314340070900628907 + 0.01211644752444418171107309983437322845207269113977040483639572170803i"
4,-2,0,0.93,"0.06779158601932843562751911242426886898791546279188468072473115417882 + 0.01172044748782545774752109285454989896289687977277504551298095870175i"
4,-2,0,0.94,"0.06393366682217993043116305242358306733829659182285914437372021980954 + 0.0112135003737809681113887288985263016185555714220861552992149060577i"
4,-2,0,0.95,"0.05955406081867755648592126598741946223066468463019461399515144279868 + 0.0105609811647285275260484980139581258135676152463240257552380826635i"
4,-2,0,0.96,"0.05447858391748941523236823552903550023698750353111815458000482475936 + 0.00970902882940670632052222803347440831296506165094712628106565008329i"
4,-2,0,0.97,"0.04841285555362463771719787597406088273425882732469918992652701672183 + 0.00856559179603417989579258562537901031717206731385098483508690138316i"
4,-2,0,0.98,"0.0407800741219782870799530094755270747093559732414710238977782599192 + 0.0069480448369859159777865300217778475480185458417493143156928540064i"
4,-2,0,0.99,"0.0300826706224414083801365964314694775128071738528634740787719280216 + 0.0043752598574414032009938142711358002275114494064645217967210852647i"
4,-1,0,0.05,"0.17500197893233386296995725967463953039512016145566642655167822071624 + 0.008051905387498766750215337821117579866896803818804704061739177483688i"
4,-1,0,0.1,"0.172130018062630069280124627837963751933798772006709297225103531599242 + 0.008076655227227573738210212638055884495930058214501885121980041344935i"
4,-1,0,0.15,"0.16969541502682002515019895603049783273602718595553585710828588742826 + 0.008172723632252835764327012804099854861174211678383780354113460000067i"
4,-1,0,0.2,"0.167667140179774137488944816586599402691100615344766313635100877903168 + 0.00834371532882221719488207093546884158252672619673002039933395905846i"
4,-1,0,0.25,"0.166011794780507898735090227820307646634317601680025272736760926791575 + 0.008594056568815664519348589469480394902869333637355991832710472716328i"
4,-1,0,0.3,"0.164692158446136062616962009973124962615253968469407036483169575644248 + 0.008928930590105842365273863454748046157624464636594412686118420226341i"
4,-1,0,0.35,"0.163665196861397422669435678523128888164061322777060577673982586808947 + 0.009354146522064879782787787954166736766795906840822577622033733355575i"
4,-1,0,0.4,"0.162879293297585263867421731507455249181384247018398028087579953094656 + 0.009875889222749156889278948279345641671315248988536498184705470107476i"
4,-1,0,0.45,"0.162270327842762807396002863489964409523720053224461064511217343048402 + 0.01050025823575885563247591585129361332586083448086792561042567686868i"
4,-1,0,0.5,"0.161755995514270115926369003889712278497933641925531659403377774488036 + 0.011232433142694813086397056191714523854408147598831493852587323008835i"
4,-1,0,0.55,"0.161227348192730379815498166296639447121170161945713749013945689005712 + 0.012075170072744319021132263275550481857564080547860454972285473513998i"
4,-1,0,0.6,"0.160535800300287468883397660567632671157218677735099097383019136216587 + 0.013026076580663900517620210042880380448013442565512814555305218044051i"
4,-1,0,0.65,"0.159472390468680917029714713118516635426063695665824212872158709669515 + 0.014072587105296053228172731699030637812615561829249644924163077560219i"
4,-1,0,0.7,"0.157733070987868575866547151630268752776517759020095512428337898780323 + 0.01518242469106848813970557271778656388572259735353675178035040255619i"
4,-1,0,0.75,"0.15485689659429129566932109377351648517088192959966682631398144249135 + 0.01628467325256383486372681181893463188759125157044499526552229494906i"
4,-1,0,0.8,"0.15010621389543102506911880371744542852592318047222862978305071672264 + 0.01722965066970366136313087771496915854560202919698321913273289881262i"
4,-1,0,0.85,"0.142203937720538509008587930947253345820740739032419751518259833525495 + 0.017694723700503609542275956583336070786621736124528486406819475747005i"
4,-1,0,0.9,"0.12863280467114773375520149171321377865790359380181995767762412816854 + 0.01692224539416506095000133510352556156170295704809735708736506521526i"
4,-1,0,0.91,"0.12481744915678133000105632081969134120814608202540626181142735748724 + 0.01647945292971504136316547843065025760085192413457730355218072880724i"
4,-1,0,0.92,"0.12047510584401944459063257958308179946765678523813271191904842707572 + 0.01588449178496950691250814408760542299183549621710966757385032295965i"
4,-1,0,0.93,"0.11549454227847390704271185124226851943698263321636390494580518435097 + 0.01509728117288064299544035781205006636325683618634613352708367203971i"
4,-1,0,0.94,"0.10972356856134350223713965953532733894624603297131259374990518245993 + 0.01406233206214959660754643829801355066758571880978122676866317430967i"
4,-1,0,0.95,"0.10294388221888014176455785500408403040629650127081429723078193326598 + 0.01269931053358670569465494600113269052808322283493963879065753541004i"
4,-1,0,0.96,"0.09482153482584524528299648727216734172484642163496926754225815326922 + 0.01088449376312370808309897123493235607612443621823534945079559745142i"
4,-1,0,0.97,"0.0847958795026903926602863677307826030518678966128457241546202664976 + 0.00840926038695278578438774944360846993140235751342497502690262435935i"
4,-1,0,0.98,"0.0717758603915208772496401352242189316076745718941545963017277512962 + 0.0048666837698130535746010546951976142856974565455017486086051594189i"
4,-1,0,0.99,"0.052948286172761848172590714737224982386678759943448197241847625961 - 0.000793296980682368806531721784329334194065710527459756347252328885i"
4,0,0,0.05,"0.178578712694968582368262816817667761959988706639671981669302860002803 + 0.008130827413410056254520081117939369449626972408079636439660633951248i"
4,0,0,0.1,"0.179291131489532171219449627070180798001344869022320968927723961594474 + 0.00823683628568938406682867567014569215840869320625100154133920888083i"
4,0,0,0.15,"0.180476133555110758821113204539674557397991377616888713276436301287975 + 0.008415802522605527044749322443911786891146268693277592960434446838127i"
4,0,0,0.2,"0.182129600913091507478211594475993369489293505514955912103747953855656 + 0.008671178897719790227065282663246405511425184471246095954544653038956i"
4,0,0,0.25,"0.184244533048464724097672247295808644525286104348230618309377739766495 + 0.009007840386132484986646205855430240834937494918939960910292600004924i"
4,0,0,0.3,"0.186809589672004368605621144515193521796114317429676115566688713668504 + 0.009432097547408234483776684569121023002060690880003513213451425085202i"
4,0,0,0.35,"0.189806846883485012770661287617386967924965847952715904640820449638796 + 0.009951661781003612754578086119008613949166322600905932013370065945393i"
4,0,0,0.4,"0.193208377860167641866357931671958320069224624076831404556734335522249 + 0.0105754961132483956399250825586103805050185605905247666376528580154i"
4,0,0,0.45,"0.196971014744967283871653317174970753853441853950818684169624357097649 + 0.011313425223629563752910253069987603495232400964701943850888207269357i"
4,0,0,0.5,"0.201028206635733552637085282251194401257895945012093825354765413966255 + 0.012175260860203020549947117714492169707745844583815901078328324143279i"
4,0,0,0.55,"0.205277089179145070384428200532066506520794606966486410164359556198914 + 0.013168961182123720158566065693459181226348374774264277740103497229734i"
4,0,0,0.6,"0.209557367553483018378415063074090875301578582102667012666461575700628 + 0.014296843924565231584583188178016356293810893039711330657166357586992i"
4,0,0,0.65,"0.2136155919586874679822633415281593803346107365654491725483925853632 + 0.01554777677773398241451293217117712331360037362868367055504649256302i"
4,0,0,0.7,"0.21704196524474708665665868111855001593127439229349874532380110737301 + 0.01688071174568228070447706153712802737181116143889088526940630477064i"
4,0,0,0.75,"0.21915193211714924443011268348386320962519211718704759612055356108577 + 0.0181885070720362140814695578030143024114844910697267946981560509873i"
4,0,0,0.8,"0.21874642646589448977975723636688958400997012537774821076630431132861 + 0.01921317661562337680442598086670919301188869512086696402955352090565i"
4,0,0,0.85,"0.21356951185736280618824196720635313823073364640680564268788351020109 + 0.01932713925961160381690930697287712365377090472038827686928802574121i"
4,0,0,0.9,"0.19884582674431433678330533209242237726701186470191962432733624039186 + 0.01687369964887386552453992487420330373897742599715398499142095874702i"
4,0,0,0.91,"0.1939258892882433627641482708742870497906688699818417827943424042615 + 0.01574543867837158526962606285130731016555127973548795489605312319i"
4,0,0,0.92,"0.18802707896929159266776393987075459406757703247573740247398254153741 + 0.01426645955561100145254927198104933543786109257972446189677731756738i"
4,0,0,0.93,"0.18092570539845694242004021865259037856363100954371532433175462129127 + 0.0123357573988070604427819442840174216179452129604666017276552959423i"
4,0,0,0.94,"0.17231617037650035930031717775618667734555008489828943931290707969762 + 0.0098124668637458993047309696010525923058009534299333037601166481107i"
4,0,0,0.95,"0.16176182198436623086370197897254812986083948533683450908813383684195 + 0.00649211388569360040332509054965514365866518459042409943659037383997i"
4,0,0,0.96,"0.1485988867661115868836876263480181167286753394778824945074331975028 + 0.0020607853868786829993703499262208162710818875698766639887483847859i"
4,0,0,0.97,"0.1317225614896575327852216985521324809167925122436372154731832260361 - 0.0040054698971039765220085494538129508136407894747670724720261914571i"
4,0,0,0.98,"0.10900577726525858953000995749637771618104005679596197860253789574 - 0.012709920392533889902471759449411457114921335186874168235482221706i"
4,0,0,0.99,"0.075032931476792195173622127203649332825457150375354077427664528053 - 0.026569276489935471119277232005782057519336574255951652330536169365i"
4,1,0,0.05,"0.182176310807463899122495803313714371558972967179269721750854592684619 + 0.008206196925179904351724605055562340032487312948174271699180988208168i"
4,1,0,0.1,"0.186536974575243716813645396516769825703704202612810950248743437762647 + 0.008382291716400131911134842900463062216401287953623704269415231778638i"
4,1,0,0.15,"0.191452324527838335359458133023949019767702601934769164810531526043578 + 0.00862378473492676950616751544624304732637483730709271799558240314833i"
4,1,0,0.2,"0.196951817267961175000249884043176741463318688546381689532764239421518 + 0.008931242431610727533239478764525330014341093046029522023784627952777i"
4,1,0,0.25,"0.203064612804309586449925421651204940461106309406806564644719896981962 + 0.009305926299162437285546658944941612154244323691936933169399809070075i"
4,1,0,0.3,"0.20981856913641300087639188374332679378936540393803608183357717197881 + 0.009749617079159848168569855644921329206114257380839557050172039279774i"
4,1,0,0.35,"0.217238360268350420875859514928106202694956769814033554300163363220899 + 0.010264277406931699199909332697221268572649957197492118776802261756856i"
4,1,0,0.4,"0.225342181357334103575099113114233013609753210933705962572878732362526 + 0.010851412754000682860559294487265052615629814222514651788836045825595i"
4,1,0,0.45,"0.2341361051741931520320987684400203423364547556563391371279578549388 + 0.011510866612452762113268472431171186992601345384963454764292594869281i"
4,1,0,0.5,"0.243604420296280611989465082957882403433315956150349035974714110543951 + 0.01223853946240838381295166896312616165460849695061018518783488409421i"
4,1,0,0.55,"0.25369287891012246184493306050732222123999366348337728390974170876176 + 0.01302201137174766047685024238119339920287262237807871973480854454509i"
4,1,0,0.6,"0.26427897674156643148974452023916924496368031821278919758408146110365 + 0.01383194349068132875722897770151114988672847930284270560775311975446i"
4,1,0,0.65,"0.27511746816131016451252726414660414784186513337518810799351975799069 + 0.01460460198534833653193462801050839958265166424735062041298886076231i"
4,1,0,0.7,"0.28573599444205375047380394445445873014231821624943602579210289557746 + 0.01520463444148991912979184836871903481805698289653236474522950009393i"
4,1,0,0.75,"0.29522319694178595412976992785214133508008798296865216938333084289565 + 0.01534062282689305779497549446852522140593577876264559775836871822399i"
4,1,0,0.8,"0.30176374631548098859287840351236545419297520819965691187954581287915 + 0.01435643776514532943327358548011491291616412263731024754231665806828i"
4,1,0,0.85,"0.30150096804028100162190880226265281462805126990060455540115390987755 + 0.0106506869081508575860536372192950775562242817413923501825740278349i"
4,1,0,0.9,"0.285258119066203236357095057813042286505533956632083160437848385085 - 0.000249675347929105687592088402706135296418948603708038439282349452i"
4,1,0,0.91,"0.2783731939751160782720981903417354816394695693594613634234540899009 - 0.0042393079383140037324882633067820002870949920542308920461967510935i"
4,1,0,0.92,"0.2695823464458061184804652109997132988415957152075633523011556159621 - 0.0092502352768973285301772389890473402964195935218365596215662528826i"
4,1,0,0.93,"0.2583911007150462401839127245658334968206386486736338192885980304233 - 0.0155993367632837311257981824905268877813682856909869720840363378571i"
4,1,0,0.94,"0.2441197893803426378967211097992259146581706408712777730974075156224 - 0.0237367344367258476818355887306488202256294666799286366998588746951i"
4,1,0,0.95,"0.225796006712438008225324973138365976390392237374487235211361746368 - 0.0343249739403442781364455426146207843264819751040347369665399430005i"
4,1,0,0.96,"0.2019476607344800039127332081730207687771142596867368580087603336604 - 0.0483879030785199091878257474736193491925675286262837431936585702515i"
4,1,0,0.97,"0.1701483669050900035349205151678225741019808386333591579038125354024 - 0.0676258470515015737222053790800049476704416538838688633873468121974i"
4,1,0,0.98,"0.1257946165753025879947961644360764607734112710223946980669783024229 - 0.0952222030727930741575137337094411075994587343230151423802811487093i"
4,1,0,0.99,"0.057371318575398383459082630439422828164165459320144832986951168444 - 0.138787510784452467097175855261829097257368152678390067834339016764i"
4,2,0,0.05,"0.1857935655154157216444808072451343756278702993510265968153193211557 + 0.00827801936827275309238094992084658561260373245322550884828074495462i"
4,2,0,0.1,"0.193857549453273751434734496019511471923095664713668731979969414004849 + 0.008513091648257206155698345680892886677693505444057181207962424308098i"
4,2,0,0.15,"0.202589046422849575574299242579581841480829531901247918535011897713101 + 0.008796902600306027970390322551810359825282529007088628094665706278739i"
4,2,0,0.2,"0.212047929438587769126419967365407139739451100559046360317324265930848 + 0.009124199601422531585460768851479312976225442802257454421025332771404i"
4,2,0,0.25,"0.222297941484670289223686247229238559708831860031586005988465000483489 + 0.009487833255518620309076241829431826463494146167571430702934179810914i"
4,2,0,0.3,"0.233406208471896772701576384819857184600245622227267839520132499629667 + 0.009877704064735111672659533874912579163243833037880474647696945884708i"
4,2,0,0.35,"0.245441758070473342181492161775424471779294866667459143729635305365233 + 0.010279097536108044079651426484351043130239561296000405765545264762372i"
4,2,0,0.4,"0.258472248297764192890180951268446494274698608656882261845583000687528 + 0.010669994252373095475537309402818483826809432722255004650669950239419i"
4,2,0,0.45,"0.27255742756007383497135102920997337111091167406037959598465449641718 + 0.0110166057063432300340062372443217950411162479784364813594478375684i"
4,2,0,0.5,"0.28773651437461436380390297516082915708938751504755268088676731068696 + 0.01126572647018428968336730775272270470229430016600712273574170947805i"
4,2,0,0.55,"0.30400397143063564667606342319328177116929865218783355081967783388444 + 0.01133113108327897270863123817897070377674122946894752250477520722047i"
4,2,0,0.6,"0.3212623564062647372055843169987538956597424758985893687989121908401 + 0.01106827148345294938674893257241150421219433232138146671911374103137i"
4,2,0,0.65,"0.3392278337952229634567888101787890272074530044714323890652757099709 + 0.01022459591803860145550885427755642359777005263593835054443737439436i"
4,2,0,0.7,"0.35723213878120685448480815580823102062655730491884924698984336137112 + 0.00833526099327128089858904166056353456707266306876987007183421184787i"
4,2,0,0.75,"0.37378044773536579869659555517910222505813762879934544550294766884576 + 0.00448485176554110168079979587782694565156272538374746388493117688897i"
4,2,0,0.8,"0.38547374845391403386428385743599547014282096175972599796629434910878 - 0.00330128660399234606330184173605350227334401263706208749034811462826i"
4,2,0,0.85,"0.38403388091597209327831132831080593300729498593293159346748290605192 - 0.01987191700490868349303833508968255574815377961597548541385523608132i"
4,2,0,0.9,"0.3464033507538832304452429645513359172435821736008984961611260083012 - 0.0597795690168382000702566346333154565871211338375891755016564004124i"
4,2,0,0.91,"0.3296449878740994590834823734099379834760774948215247692258476263575 - 0.0739499660607299105954738682399264965424117199228672600649907649883i"
4,2,0,0.92,"0.3076368661054556324142226690273237102720334866535738600126744875846 - 0.0918434310806069320428946699598804599261899975292521239039360752081i"
4,2,0,0.93,"0.2787248614907487437272901904642181938437336794736256825700709440642 - 0.1148460782528702251923498110564112122751474520195948211095766211644i"
4,2,0,0.94,"0.2405571787816157913472707186748136889944064056905810768059561900522 - 0.1450727953354349331852311123342751206622094820935787448486171325133i"
4,2,0,0.95,"0.1896849856853219555177396927751782747180523371845911623686887255772 - 0.1858996341010242834288550385666773242361136765589025662267770192637i"
4,2,0,0.96,"0.1208541177937471543797522915415249044272426038569374399746091009599 - 0.2430325015436224318252087170931473746425970489506872965224268012226i"
4,2,0,0.97,"0.0256553327393789465437940490309922568186847969574061288705466546816 - 0.3268618290880096510984036809631046809304519964440428215973914618017i"
4,2,0,0.98,"-0.110398472494447591220064414318077411147909738216975332685188173778 - 0.4583606716825377372776001182522951038315782054932251624058335306259i"
4,2,0,0.99,"-0.317021939114787391768343099401782747123249715908944810726091344568 - 0.687452906151705889102736175359499702439155474515764818581463232966i"
